0,1,2,label
14636.8417711,-1735.39969237,-5099.14125748,college_liberal
18224.980392,-9305.8701264,-8857.85400614,advice_god
2986.03564928,15596.8831968,3838.62136438,bad_luck_brian
-756.701879957,11308.4611542,-5900.05255236,good_guy_greg
6002.10901345,10554.0818272,3283.15657012,bad_luck_brian
10153.2590817,-4727.37140277,-1014.51649327,religion_pigeon
3205.77108376,10122.7011653,-8038.20681073,business_cat
-22955.8926314,7194.55001002,-4830.6427241,unpopular_opinion_puffin
-17146.7182278,-22769.0829907,10272.6900851,sudden_clarity_clarence
10100.2306461,4110.10229032,23686.5504403,socially_awkward_penguin
19590.7804865,-11842.4789019,-8516.24113302,advice_god
-18747.6752779,-19301.6081969,8341.62157626,sudden_clarity_clarence
8925.74045916,-3685.64422488,-1171.78319441,religion_pigeon
6409.71832541,-4199.85482294,-5040.34855875,paranoid_parrot
17734.4661195,-10324.6281754,-476.959676282,minor_mistake_marvin
-24385.4896162,-2257.39736322,-3938.53993656,unpopular_opinion_puffin
4613.20745237,5932.92866025,-5238.29437788,paranoid_parrot
9458.22822346,-7547.99979429,1543.69519576,minor_mistake_marvin
11483.3097228,197.166922776,-2674.10730994,sheltered_college_freshman
3860.44325917,10680.0916479,-243.099732881,confession_bear
18300.9452219,-12586.5606713,2809.26021846,first_day_on_the_internet_kid
-33153.6812694,-3959.70883655,-1727.4129711,bad_joke_eel
-35221.7229267,-2371.04860518,-3462.1377754,bad_joke_eel
17654.6210505,-9887.21927443,-1453.98455766,minor_mistake_marvin
-15183.7608053,-454.923226348,-13307.4476959,paranoid_parrot
2763.69659366,11009.3036904,243.99460847,philosoraptor
-7658.41488699,20507.8005172,2497.02722577,high_expectations_asian_father
15134.109412,-6655.88440013,-1391.89723966,overly_attached_girlfriend
-14464.0568966,-1149.7241173,-12903.2637916,paranoid_parrot
1332.72479656,12869.9563088,-813.448749488,philosoraptor
19293.5527814,-11711.4569447,-8070.71636718,advice_god
-36394.7650048,-3856.83604204,-2782.19974041,bad_joke_eel
-15207.4461112,1218.02710106,-13351.0895716,paranoid_parrot
303.715601179,14995.9356934,1326.04471593,confession_bear
18310.7004275,-12957.6495265,3144.01167867,first_day_on_the_internet_kid
2419.76820437,13154.069677,-5734.640188,good_guy_greg
-5969.04162587,19834.2707926,4266.8894343,high_expectations_asian_father
-17193.6991947,5175.93938835,-7546.55995375,good_guy_greg
-4651.22736054,18154.7537201,-1687.46883431,high_expectations_asian_father
1918.41060748,11322.1383687,-45.4539890791,philosoraptor
10568.4960834,-8635.04923107,-6.23471936141,overly_attached_girlfriend
-2003.04932963,7848.63556025,-7442.5778368,paranoid_parrot
1075.86753094,11709.7026854,5012.09309291,high_expectations_asian_father
-31135.8775856,-3391.97205272,-1810.0445449,bad_joke_eel
2121.87380826,10636.8483718,133.974818766,philosoraptor
9693.13097488,-4051.783093,-670.936585103,religion_pigeon
1914.7682912,12499.3313907,-62.3424659503,confession_bear
14882.4181134,-6774.09448628,-4216.84135649,overly_attached_girlfriend
11267.446757,1370.96638176,-3366.22040485,sheltered_college_freshman
17931.5546197,-12060.5362834,2714.0070929,first_day_on_the_internet_kid
19465.0839423,-11251.7484116,-7535.36145549,advice_god
14852.7004148,-1610.68183415,-5167.05549626,college_liberal
-23903.4406587,-1593.66208434,1863.52199558,bad_joke_eel
2104.56773745,12006.7337934,-284.482225138,philosoraptor
-620.108816142,11858.166816,-5904.16705825,good_guy_greg
6992.26752565,811.371435133,-258.272053756,sheltered_college_freshman
8.86761683749,11451.0194525,-9991.6753483,paranoid_parrot
-17765.8935487,4218.33212987,-6931.55536143,good_guy_greg
-20339.3086291,-17756.547588,9977.8098935,sudden_clarity_clarence
2450.69795077,12409.4261836,36.8788570865,confession_bear
19636.0414807,-12519.31735,-8266.03853925,advice_god
4880.19007894,9899.80214575,-894.178347904,philosoraptor
18539.4077377,-11962.5443685,-49.003659271,minor_mistake_marvin
5152.77192109,6487.71024939,27098.4908992,socially_awkward_penguin
2703.27974919,10735.4297112,163.923572399,philosoraptor
14363.1151778,-5079.30141012,-46.500647465,sheltered_college_freshman
19202.417817,-13893.5104757,1607.36441138,first_day_on_the_internet_kid
14858.5106286,-1884.11944356,-4874.88499097,college_liberal
18584.4910003,-13325.9006963,3070.44254772,first_day_on_the_internet_kid
18446.5450117,-13647.5764288,3144.393439,first_day_on_the_internet_kid
-1016.60287633,14601.8301268,-7350.76474429,good_guy_greg
11325.4061185,1498.63400557,-3407.08601902,sheltered_college_freshman
2110.49153618,12312.9368328,32213.0166015,socially_awkward_penguin
2591.07988999,15454.1553898,2435.16080709,bad_luck_brian
-10010.1374027,-1220.00474449,-1308.56156444,lazy_college_senior
10949.8857829,1296.65675967,-3175.14788346,sheltered_college_freshman
10141.7835371,-4656.53399278,-1418.14320377,religion_pigeon
20183.9461919,-12948.0467337,-8334.35831339,advice_god
-15543.0566036,-17456.7860319,9284.87750915,sudden_clarity_clarence
-6902.31518978,21989.4775453,2914.1466029,high_expectations_asian_father
-933.925929763,-13977.2498799,1445.07999973,evil_toddler
2808.91774847,11735.1178841,-277.436522699,philosoraptor
-287.92544957,11804.2517556,-5303.56991224,good_guy_greg
133.009986187,11564.0060416,-10234.8093077,paranoid_parrot
-18429.5407534,-19850.0871771,9979.2391185,sudden_clarity_clarence
-939.981418064,14469.2399471,-6434.42386324,good_guy_greg
4039.84653078,10742.7086056,236.49869377,confession_bear
17951.2954632,-10248.7877907,-1094.11877365,minor_mistake_marvin
11325.5393303,2031.66471629,-3595.98592411,sheltered_college_freshman
14772.1610697,-2344.09696749,-4840.0362767,college_liberal
10617.5295188,-5153.31578839,-712.67378214,religion_pigeon
-15613.7275542,-13947.4394077,4274.78620872,lazy_college_senior
1237.23870437,11953.7448894,-8449.18593023,business_cat
14722.8497286,-1592.71139253,-5144.42577851,college_liberal
6025.31650808,9217.65957597,-9857.40233015,business_cat
2652.34790407,10849.3815757,-129.817618871,philosoraptor
9461.24064034,-2984.89081671,-2591.28409309,religion_pigeon
-13908.0029531,-1682.67796227,-12474.9219056,paranoid_parrot
-21891.5061198,-19304.1721184,9459.90137023,sudden_clarity_clarence
-32268.0053319,-3728.59174239,-3214.08930757,bad_joke_eel
14796.8290566,-2258.67739886,-5124.69995235,college_liberal
17834.0643717,-10514.4070623,-609.731788119,minor_mistake_marvin
-20471.1322911,-898.148056262,2601.87697318,bad_joke_eel
14612.0618351,-7453.33901375,316.629190596,overly_attached_girlfriend
7734.62390987,4336.57135344,26197.8404279,socially_awkward_penguin
2208.92694178,-16241.0478409,10006.7604264,overly_attached_girlfriend
-26004.5897336,6093.68523271,-4251.1422492,unpopular_opinion_puffin
-6363.28363073,20024.605323,4391.08297547,high_expectations_asian_father
2620.3550013,15214.3700756,2741.59754913,bad_luck_brian
15229.3345069,-2431.01881274,-4349.60241838,college_liberal
-1356.54521359,10760.8191833,-9253.21690717,paranoid_parrot
19445.8227743,-11916.9748434,-8069.321866,advice_god
4184.25266151,7550.68276016,29705.0266593,socially_awkward_penguin
14994.3914647,-1912.84925496,-4908.57094935,college_liberal
4952.49515642,8148.36604657,28871.7315368,socially_awkward_penguin
9446.04454875,-2929.04002108,-965.423386482,religion_pigeon
-28288.4007117,-8242.97440324,2158.23475829,unpopular_opinion_puffin
-13858.3471286,1164.18058449,-13312.8271312,paranoid_parrot
10398.9535563,-6776.26635875,197.587918446,overly_attached_girlfriend
10564.9061705,5645.94343761,-7876.08188834,business_cat
-295.945105733,12598.5500111,6827.13384521,religion_pigeon
-5529.92374576,16527.8761981,4290.12626243,high_expectations_asian_father
19935.1181059,-12694.8228857,-7790.49422867,advice_god
-10762.7551242,-530.731406448,-1018.33142544,lazy_college_senior
-1192.80332847,14011.3245845,-6521.39893903,good_guy_greg
17945.309811,-11109.4137599,-943.90731854,minor_mistake_marvin
-3537.36759897,-11131.7386873,654.003941367,evil_toddler
-1531.83489862,8409.17754936,-8857.2053973,paranoid_parrot
11350.3657993,1158.49638031,-2380.79726739,sheltered_college_freshman
-31367.7002593,-4758.60577214,-3589.05535992,unpopular_opinion_puffin
-34001.7254006,-4913.06868865,-2888.21592923,bad_joke_eel
3974.41445621,11215.5778226,729.266212689,confession_bear
49.3916904709,12794.7811085,-6524.29723494,good_guy_greg
-33742.8177931,-4101.26958986,-2714.1539103,bad_joke_eel
18695.1086568,-13829.8061137,3134.06170829,first_day_on_the_internet_kid
-21759.2273382,-17138.0028518,9056.01800245,sudden_clarity_clarence
-16718.0165602,3866.26766216,-7157.98127396,good_guy_greg
3358.01757028,12935.614074,-550.945981228,confession_bear
4942.11598588,7777.14702924,29239.049309,socially_awkward_penguin
-5677.30546859,19658.9469239,3461.69132725,high_expectations_asian_father
17751.206573,-9703.40178403,-1114.9502582,minor_mistake_marvin
12276.1026974,-5854.07426394,-4897.39551467,overly_attached_girlfriend
14683.4945168,-1750.53571683,-5104.92091691,college_liberal
10172.904342,-4174.96882979,-1926.95394275,religion_pigeon
20334.7262484,-15069.9967349,2352.99714876,first_day_on_the_internet_kid
-710.419388251,13868.4668955,-6791.84245672,good_guy_greg
1818.07002059,13282.2867151,-830.100628159,philosoraptor
-16578.6048607,-12623.0209546,4470.05117644,lazy_college_senior
9611.55859254,-8486.49341714,2524.40333443,minor_mistake_marvin
19603.1415591,-11722.3805395,-8966.7650772,advice_god
-35102.6536532,-8277.82131942,7577.68287145,sudden_clarity_clarence
17525.8743726,-9687.72435977,-1240.34302802,minor_mistake_marvin
2721.62730919,10168.7881701,-7736.32926864,business_cat
2538.75825768,10337.2641386,148.110143914,philosoraptor
792.467186935,10288.9241945,-6817.4190462,business_cat
2450.44030767,11264.7016976,283.974994446,philosoraptor
18168.863133,-12423.1011371,2716.81530871,first_day_on_the_internet_kid
-29916.6410153,-5786.35303935,-4271.98933534,unpopular_opinion_puffin
2078.48099855,12742.0266634,-576.682646721,philosoraptor
-10.858850066,13532.4906802,-6163.13428775,good_guy_greg
11366.103204,1241.01242917,-2596.90462861,sheltered_college_freshman
-3293.69502326,-9956.98733618,-2077.95367348,evil_toddler
-701.911630333,12212.1875403,-10439.6276352,paranoid_parrot
14700.4110118,-1158.65242966,-5239.03820429,college_liberal
7573.15596771,3638.06788688,19906.7643142,socially_awkward_penguin
-23676.9544841,4970.0994347,-5307.49303996,unpopular_opinion_puffin
2154.8999461,12361.5513384,-311.444669206,philosoraptor
14678.3206423,-1662.61060666,-5246.95151583,college_liberal
-22362.4383322,-19591.9133548,9791.62033087,sudden_clarity_clarence
14967.2978473,-1858.76418336,-5030.98330207,college_liberal
18870.9754203,-10992.3257219,-8139.30969876,advice_god
4547.31001186,8384.09722583,27739.8575244,socially_awkward_penguin
11251.5624383,2154.10988942,-3446.54485954,sheltered_college_freshman
-32537.295825,-3392.83358071,-2807.58421142,bad_joke_eel
1499.70690784,14202.781704,4914.98573969,bad_luck_brian
18635.2701717,-11287.2488112,-7126.01186737,advice_god
18044.3926887,-11355.6034669,505.86641448,minor_mistake_marvin
-1011.88856632,-14096.6278827,1827.42895297,evil_toddler
-27585.6295812,-13989.8421717,2412.64296544,sudden_clarity_clarence
-15586.3409839,408.945236404,-14398.4464085,paranoid_parrot
-12917.9994318,-16143.8740181,4456.26050806,lazy_college_senior
3997.5359456,12833.3554186,3700.70472759,bad_luck_brian
4547.18239253,8996.84832032,234.896283296,philosoraptor
6767.64875505,7074.15819066,946.845556635,confession_bear
20982.7955276,-18787.4583155,3239.72398524,overly_attached_girlfriend
-14180.8811465,-120.76395427,-12463.9354417,paranoid_parrot
3027.24442353,10361.0748711,481.194382905,philosoraptor
-22614.489559,-18826.1562753,10162.9794549,sudden_clarity_clarence
973.280639397,12202.8426745,4447.34263032,high_expectations_asian_father
-10626.1595304,-4568.08733443,25730.5792043,socially_awkward_penguin
-35694.9190257,-2767.60794516,-3146.93927419,bad_joke_eel
3884.98270344,14424.4752096,2714.56876885,bad_luck_brian
12274.4061413,-233.162046321,-2291.23823299,sheltered_college_freshman
18803.7019943,-13272.5906357,2944.08483369,first_day_on_the_internet_kid
7113.54135086,5261.59090412,25785.6028787,socially_awkward_penguin
19216.5778219,-11253.7288306,-7963.87219624,advice_god
-31846.8095229,-9097.19453729,-1653.28114119,bad_joke_eel
11685.630726,837.295949592,-2574.48006987,sheltered_college_freshman
11348.0590165,1408.5761259,-3087.56308568,sheltered_college_freshman
-15680.2826492,666.809891257,-13347.8430308,paranoid_parrot
-560.908818483,13669.5813739,-6470.53800797,good_guy_greg
-260.992895344,11731.4163325,-6088.76673262,good_guy_greg
3922.03846417,10765.623904,622.457633762,confession_bear
4787.34814755,4155.09969217,-949.64704084,sheltered_college_freshman
4174.45052165,8164.5673252,29535.3389506,socially_awkward_penguin
15228.5488179,-3371.18675111,-3884.58166364,college_liberal
2613.54369749,11858.0132419,27123.1635867,socially_awkward_penguin
3334.65940227,14315.8662825,3558.94604318,bad_luck_brian
173.662334689,-14905.0946574,1489.24757653,evil_toddler
-531.528875009,12339.2489542,-6041.84800979,good_guy_greg
